x1,x2
23730.0,0.0
23739.0,0.0
23748.0,0.0
23757.0,0.0
23766.0,0.0
23775.0,0.0
23784.0,0.0
23971.0,0.0
24012.0,0.0
24021.0,0.0
24043.0,0.0
24052.0,0.0
24061.0,0.0
24070.0,0.0
24079.0,0.0
24088.0,0.0
24105.0,0.0
24107.0,0.0
24116.0,0.0
24125.0,0.0
24134.0,0.0
24143.0,0.0
24152.0,0.0
24161.0,0.0
24170.0,0.0
24179.0,0.0
24188.0,0.0
24196.0,0.0
24209.0,0.0
24215.0,0.0
24223.0,0.0
24236.0,0.0
24419.0,0.0
24466.0,0.0
24514.0,0.0
24527.0,0.0
24532.0,0.0
24545.0,0.0
24550.0,0.0
24563.0,0.0
24573.0,0.0
24582.0,0.0
24591.0,0.0
24600.0,0.0
24609.0,0.0
24618.0,0.0
24627.0,0.0
24636.0,0.0
24645.0,0.0
24654.0,0.0
24659.0,0.0
24668.0,0.0
24681.0,0.0
24949.0,0.0
24962.0,0.0
24967.0,0.0
24980.0,0.0
24985.0,0.0
24998.0,0.0
25003.0,0.0
25016.0,0.0
25021.0,0.0
25034.0,0.0
25066.0,0.0
25079.0,0.0
25084.0,0.0
25097.0,0.0
25103.0,0.0
25112.0,0.0
25125.0,0.0
25134.0,0.0
25384.0,0.0
25397.0,0.0
25402.0,0.0
25415.0,0.0
25421.0,0.0
25439.0,0.0
25447.0,0.0
25460.0,0.0
25466.0,0.0
25475.0,0.0
25484.0,0.0
25493.0,0.0
25512.0,0.0
25520.0,0.0
25529.0,0.0
25537.0,0.0
25550.0,0.0
25556.0,0.0
25569.0,0.0
25578.0,0.0
25798.0,0.0
25811.0,0.0
25822.0,0.0
25832.0,0.0
25837.0,0.0
25850.0,0.0
25856.0,0.0
25874.0,0.0
25887.0,0.0
25892.0,0.0
25905.0,0.0
25910.0,0.0
25919.0,0.0
25932.0,0.0
25941.0,0.0
25950.0,0.0
25959.0,0.0
25969.0,0.0
25973.0,0.0
25986.0,0.0
25995.0,0.0
26000.0,0.0
26009.0,0.0
26022.0,0.0
26073.0,0.0
26242.0,0.0
26255.0,0.0
26260.0,0.0
26271.0,0.0
26281.0,0.0
26294.0,0.0
26309.0,0.0
26322.0,0.0
26327.0,0.0
26340.0,0.0
26345.0,0.0
26358.0,0.0
26363.0,0.0
26376.0,0.0
26385.0,0.0
26390.0,0.0
26399.0,0.0
26408.0,0.0
26417.0,0.0
26426.0,0.0
26439.0,0.0
26444.0,0.0
26453.0,0.0
26466.0,0.0
26475.0,0.0
26530.0,0.0
26590.0,0.0
26695.0,0.0
26708.0,0.0
26713.0,0.0
26724.0,0.0
26729.0,0.0
26734.0,0.0
26747.0,0.0
26754.0,0.0
26762.0,0.0
26775.0,0.0
26780.0,0.0
26793.0,0.0
26798.0,0.0
26811.0,0.0
26816.0,0.0
26829.0,0.0
26834.0,0.0
26843.0,0.0
26856.0,0.0
26865.0,0.0
26874.0,0.0
26883.0,0.0
26892.0,0.0
26897.0,0.0
26910.0,0.0
26919.0,0.0
